frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.coloring_rule.name,frame.coloring_rule.string,frame.comment,frame.comment.expert,frame.encap_type,frame.file_off,frame.ignored,frame.incomplete,frame.interface_id,frame.interface_name,frame.len,frame.link_nr,frame.marked,frame.md5_hash,frame.number,frame.offset_shift,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,type
"0.002110000","0.002110000","1535976662.599878000",,"4816.871366000","172.217.16.226","192.168.1.196","443","54247","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","54",,,,,"1",,"0",,,,"54",,"0",,"76072","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000845000","0.000845000","1535976662.600723000",,"4816.872211000","172.217.16.226","192.168.1.196","443","54248","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","54",,,,,"1",,"0",,,,"54",,"0",,"76073","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001373000","0.001373000","1535976662.602096000",,"4816.873584000","192.168.1.196","192.168.1.1",,,"30:5a:3a:62:72:80","18:a6:f7:eb:77:26","72",,,,,"1",,"0",,,,"72",,"0",,"76074","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000166000","0.000166000","1535976662.602262000",,"4816.873750000","192.168.1.196","192.168.1.1",,,"30:5a:3a:62:72:80","18:a6:f7:eb:77:26","72",,,,,"1",,"0",,,,"72",,"0",,"76075","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000102000","0.000102000","1535976662.602364000",,"4816.873852000","192.168.1.196","54.210.78.214","54250","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"76076","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000174000","0.000174000","1535976662.602538000",,"4816.874026000","192.168.1.196","54.210.78.214","54251","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,,,"66",,"0",,"76077","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001100000","0.001100000","1535976662.603638000",,"4816.875126000","54.36.212.191","192.168.1.196","443","54243","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1514",,,,,"1",,"0",,,,"1514",,"0",,"76078","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000146000","0.000146000","1535976662.603784000",,"4816.875272000","54.36.212.191","192.168.1.196","443","54243","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1514",,,,,"1",,"0",,,,"1514",,"0",,"76079","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000155000","0.000155000","1535976662.603939000",,"4816.875427000","54.36.212.191","192.168.1.196","443","54243","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1514",,,,,"1",,"0",,,,"1514",,"0",,"76080","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000084000","0.000084000","1535976662.604023000",,"4816.875511000","54.36.212.191","192.168.1.196","443","54243","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","812",,,,,"1",,"0",,,,"812",,"0",,"76081","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000396000","0.000396000","1535976662.604419000",,"4816.875907000","54.36.212.191","192.168.1.196","443","54244","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1514",,,,,"1",,"0",,,,"1514",,"0",,"76082","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000091000","0.000091000","1535976662.604510000",,"4816.875998000","54.36.212.191","192.168.1.196","443","54244","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1514",,,,,"1",,"0",,,,"1514",,"0",,"76083","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000180000","0.000180000","1535976662.604690000",,"4816.876178000","54.36.212.191","192.168.1.196","443","54244","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1514",,,,,"1",,"0",,,,"1514",,"0",,"76084","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000060000","0.000060000","1535976662.604750000",,"4816.876238000","54.36.212.191","192.168.1.196","443","54244","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","812",,,,,"1",,"0",,,,"812",,"0",,"76085","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000286000","0.000286000","1535976662.605036000",,"4816.876524000","192.168.1.196","54.36.212.191","54243","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76086","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000115000","0.000115000","1535976662.605151000",,"4816.876639000","192.168.1.196","172.217.16.238","54025","80","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","281",,,,,"1",,"0",,,,"281",,"0",,"76087","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000446000","0.000446000","1535976662.605597000",,"4816.877085000","173.194.76.132","192.168.1.196","443","54013","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","54",,,,,"1",,"0",,,,"54",,"0",,"76088","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000487000","0.000487000","1535976662.606084000",,"4816.877572000","192.168.1.196","54.36.212.191","54243","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76089","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000155000","0.000155000","1535976662.606239000",,"4816.877727000","173.194.76.132","192.168.1.196","443","54013","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","146",,,,,"1",,"0",,,,"146",,"0",,"76090","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000186000","0.000186000","1535976662.606425000",,"4816.877913000","173.194.76.132","192.168.1.196","443","54013","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76091","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000196000","0.000196000","1535976662.606621000",,"4816.878109000","173.194.76.132","192.168.1.196","443","54013","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76092","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000481000","0.000481000","1535976662.607102000",,"4816.878590000","173.194.76.132","192.168.1.196","443","54013","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76093","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000076000","0.000076000","1535976662.607178000",,"4816.878666000","173.194.76.132","192.168.1.196","443","54013","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76094","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000273000","0.000273000","1535976662.607451000",,"4816.878939000","192.168.1.196","54.36.212.191","54243","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76095","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000297000","0.000297000","1535976662.607748000",,"4816.879236000","173.194.76.132","192.168.1.196","443","54013","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76096","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000071000","0.000071000","1535976662.607819000",,"4816.879307000","173.194.76.132","192.168.1.196","443","54013","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","366",,,,,"1",,"0",,,,"366",,"0",,"76097","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002648000","0.002648000","1535976662.610467000",,"4816.881955000","192.168.1.196","54.36.212.191","54244","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76098","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000145000","0.000145000","1535976662.610612000",,"4816.882100000","192.168.1.196","54.36.212.191","54244","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76099","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001061000","0.001061000","1535976662.611673000",,"4816.883161000","192.168.1.196","54.36.212.191","54244","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76100","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000122000","0.000122000","1535976662.611795000",,"4816.883283000","192.168.1.196","173.194.76.132","54013","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76101","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000067000","0.000067000","1535976662.611862000",,"4816.883350000","192.168.1.196","173.194.76.132","54013","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76102","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001344000","0.001344000","1535976662.613206000",,"4816.884694000","192.168.1.196","173.194.76.132","54013","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76103","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000123000","0.000123000","1535976662.613329000",,"4816.884817000","192.168.1.196","173.194.76.132","54013","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","100",,,,,"1",,"0",,,,"100",,"0",,"76104","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000673000","0.000673000","1535976662.614002000",,"4816.885490000","192.168.1.196","130.206.192.40","54140","80","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","286",,,,,"1",,"0",,,,"286",,"0",,"76105","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.005359000","0.005359000","1535976662.619361000",,"4816.890849000","172.217.16.238","192.168.1.196","80","54025","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","771",,,,,"1",,"0",,,,"771",,"0",,"76106","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001273000","0.001273000","1535976662.620634000",,"4816.892122000","172.217.16.226","192.168.1.196","443","54247","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76107","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000121000","0.000121000","1535976662.620755000",,"4816.892243000","172.217.16.226","192.168.1.196","443","54247","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1157",,,,,"1",,"0",,,,"1157",,"0",,"76108","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000458000","0.000458000","1535976662.621213000",,"4816.892701000","172.217.16.226","192.168.1.196","443","54248","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76109","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000115000","0.000115000","1535976662.621328000",,"4816.892816000","172.217.16.226","192.168.1.196","443","54248","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1157",,,,,"1",,"0",,,,"1157",,"0",,"76110","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000766000","0.000766000","1535976662.622094000",,"4816.893582000","192.168.1.196","172.217.16.226","54247","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76111","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000778000","0.000778000","1535976662.622872000",,"4816.894360000","192.168.1.196","172.217.16.226","54247","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76112","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001124000","0.001124000","1535976662.623996000",,"4816.895484000","192.168.1.196","172.217.16.226","54248","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76113","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004615000","0.004615000","1535976662.628611000",,"4816.900099000","192.168.1.196","172.217.16.226","54247","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","147",,,,,"1",,"0",,,,"147",,"0",,"76114","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000123000","0.000123000","1535976662.628734000",,"4816.900222000","192.168.1.196","172.217.16.226","54247","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","141",,,,,"1",,"0",,,,"141",,"0",,"76115","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000107000","0.000107000","1535976662.628841000",,"4816.900329000","130.206.192.40","192.168.1.196","80","54140","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","922",,,,,"1",,"0",,,,"922",,"0",,"76116","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000146000","0.000146000","1535976662.628987000",,"4816.900475000","192.168.1.196","172.217.16.226","54247","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","1434",,,,,"1",,"0",,,,"1434",,"0",,"76117","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000097000","0.000097000","1535976662.629084000",,"4816.900572000","192.168.1.196","172.217.16.226","54247","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","249",,,,,"1",,"0",,,,"249",,"0",,"76118","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000064000","0.000064000","1535976662.629148000",,"4816.900636000","192.168.1.196","172.217.16.230","54246","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","147",,,,,"1",,"0",,,,"147",,"0",,"76119","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000057000","0.000057000","1535976662.629205000",,"4816.900693000","192.168.1.196","172.217.16.230","54246","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","141",,,,,"1",,"0",,,,"141",,"0",,"76120","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000067000","0.000067000","1535976662.629272000",,"4816.900760000","192.168.1.196","172.217.16.230","54246","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","485",,,,,"1",,"0",,,,"485",,"0",,"76121","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000060000","0.000060000","1535976662.629332000",,"4816.900820000","192.168.1.196","172.217.16.230","54245","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","147",,,,,"1",,"0",,,,"147",,"0",,"76122","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000060000","0.000060000","1535976662.629392000",,"4816.900880000","192.168.1.196","172.217.16.230","54245","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","141",,,,,"1",,"0",,,,"141",,"0",,"76123","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000874000","0.000874000","1535976662.630266000",,"4816.901754000","192.168.1.196","172.217.16.226","54248","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","147",,,,,"1",,"0",,,,"147",,"0",,"76124","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000112000","0.000112000","1535976662.630378000",,"4816.901866000","192.168.1.196","172.217.16.226","54248","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","141",,,,,"1",,"0",,,,"141",,"0",,"76125","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002869000","0.002869000","1535976662.633247000",,"4816.904735000","172.217.16.228","192.168.1.196","443","54044","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","54",,,,,"1",,"0",,,,"54",,"0",,"76126","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000136000","0.000136000","1535976662.633383000",,"4816.904871000","192.168.1.196","54.36.212.191","54243","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","180",,,,,"1",,"0",,,,"180",,"0",,"76127","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000102000","0.000102000","1535976662.633485000",,"4816.904973000","192.168.1.196","54.36.212.191","54243","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","562",,,,,"1",,"0",,,,"562",,"0",,"76128","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000063000","0.000063000","1535976662.633548000",,"4816.905036000","192.168.1.196","54.36.212.191","54244","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","180",,,,,"1",,"0",,,,"180",,"0",,"76129","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001775000","0.001775000","1535976662.635323000",,"4816.906811000","52.166.12.243","192.168.1.196","443","54249","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","66",,,,,"1",,"0",,,,"66",,"0",,"76130","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.003827000","0.003827000","1535976662.639150000",,"4816.910638000","192.168.1.196","52.166.12.243","54249","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76131","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.003203000","0.003203000","1535976662.642353000",,"4816.913841000","192.168.1.196","52.166.12.243","54249","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","294",,,,,"1",,"0",,,,"294",,"0",,"76132","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.007186000","0.007186000","1535976662.649539000",,"4816.921027000","172.217.16.226","192.168.1.196","443","54247","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","338",,,,,"1",,"0",,,,"338",,"0",,"76133","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000102000","0.000102000","1535976662.649641000",,"4816.921129000","172.217.16.230","192.168.1.196","443","54246","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","54",,,,,"1",,"0",,,,"54",,"0",,"76134","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000082000","0.000082000","1535976662.649723000",,"4816.921211000","172.217.16.226","192.168.1.196","443","54247","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","123",,,,,"1",,"0",,,,"123",,"0",,"76135","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000044000","0.000044000","1535976662.649767000",,"4816.921255000","172.217.16.226","192.168.1.196","443","54247","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","92",,,,,"1",,"0",,,,"92",,"0",,"76136","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000040000","0.000040000","1535976662.649807000",,"4816.921295000","172.217.16.226","192.168.1.196","443","54247","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","54",,,,,"1",,"0",,,,"54",,"0",,"76137","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000236000","0.000236000","1535976662.650043000",,"4816.921531000","172.217.16.230","192.168.1.196","443","54245","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","338",,,,,"1",,"0",,,,"338",,"0",,"76138","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000176000","0.000176000","1535976662.650219000",,"4816.921707000","172.217.16.230","192.168.1.196","443","54245","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","123",,,,,"1",,"0",,,,"123",,"0",,"76139","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000071000","0.000071000","1535976662.650290000",,"4816.921778000","172.217.16.230","192.168.1.196","443","54246","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","338",,,,,"1",,"0",,,,"338",,"0",,"76140","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000041000","0.000041000","1535976662.650331000",,"4816.921819000","172.217.16.230","192.168.1.196","443","54245","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","92",,,,,"1",,"0",,,,"92",,"0",,"76141","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000059000","0.000059000","1535976662.650390000",,"4816.921878000","172.217.16.230","192.168.1.196","443","54246","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","123",,,,,"1",,"0",,,,"123",,"0",,"76142","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000230000","0.000230000","1535976662.650620000",,"4816.922108000","192.168.1.196","172.217.16.226","54247","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76143","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000160000","0.000160000","1535976662.650780000",,"4816.922268000","172.217.16.230","192.168.1.196","443","54246","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","361",,,,,"1",,"0",,,,"361",,"0",,"76144","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000243000","0.000243000","1535976662.651023000",,"4816.922511000","172.217.16.226","192.168.1.196","443","54248","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","338",,,,,"1",,"0",,,,"338",,"0",,"76145","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000162000","0.000162000","1535976662.651185000",,"4816.922673000","172.217.16.230","192.168.1.196","443","54246","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76146","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000075000","0.000075000","1535976662.651260000",,"4816.922748000","172.217.16.226","192.168.1.196","443","54248","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","123",,,,,"1",,"0",,,,"123",,"0",,"76147","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000041000","0.000041000","1535976662.651301000",,"4816.922789000","172.217.16.226","192.168.1.196","443","54248","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","92",,,,,"1",,"0",,,,"92",,"0",,"76148","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000249000","0.000249000","1535976662.651550000",,"4816.923038000","192.168.1.196","172.217.16.226","54247","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76149","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000115000","0.000115000","1535976662.651665000",,"4816.923153000","192.168.1.196","172.217.16.230","54245","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76150","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000072000","0.000072000","1535976662.651737000",,"4816.923225000","192.168.1.196","172.217.16.226","54247","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","92",,,,,"1",,"0",,,,"92",,"0",,"76151","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000505000","0.000505000","1535976662.652242000",,"4816.923730000","172.217.16.230","192.168.1.196","443","54246","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76152","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001024000","0.001024000","1535976662.653266000",,"4816.924754000","172.217.16.230","192.168.1.196","443","54246","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76153","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000113000","0.000113000","1535976662.653379000",,"4816.924867000","172.217.16.230","192.168.1.196","443","54246","18:a6:f7:eb:77:26","30:5a:3a:62:72:80","1484",,,,,"1",,"0",,,,"1484",,"0",,"76154","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000065000","0.000065000","1535976662.653444000",,"4816.924932000","192.168.1.196","172.217.16.230","54245","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","54",,,,,"1",,"0",,,,"54",,"0",,"76155","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000095000","0.000095000","1535976662.653539000",,"4816.925027000","192.168.1.196","172.217.16.230","54245","443","30:5a:3a:62:72:80","18:a6:f7:eb:77:26","92",,,,,"1",,"0",,,,"92",,"0",,"76156","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
